time,ambient_temperature,relative_humidity,node_id,it_load_kw,pue,wue,water_consumption_liters,grid_carbon_intensity,energy_spot_price_eur,d_async_kw,d_sync_kw,hora_sin,hora_cos,dsync_lag_1h,dsync_rolling_4h_pasado,delta_dsync_pasado,inercia_termica_ext_3h,delta_temp_1h
2024-10-20 09:00:00,21.0,63,VALENCIA,738.19,1.2056773058445729,0.59,435.53,115.08,56.22,155.97,582.22,0.7071067811865476,-0.7071067811865475,514.69,411.7725,75.49000000000007,19.13333333333335,2.0
2024-10-20 10:00:00,24.0,51,VALENCIA,761.36,1.2033627679617758,0.71,540.57,110.61,63.35,152.27,609.09,0.4999999999999999,-0.8660254037844387,582.22,475.2625000000001,67.52999999999997,21.333333333333357,3.0
2024-10-20 11:00:00,24.2,49,VALENCIA,736.75,1.21473215720903,0.718,528.99,102.15,63.14,155.71,581.04,0.258819045102521,-0.9659258262890682,609.09,536.3000000000001,26.870000000000005,23.066666666666688,0.1999999999999993
2024-10-20 12:00:00,24.4,52,VALENCIA,671.54,1.2080368796732552,0.726,487.54,95.66,58.44,134.31,537.23,1.2246467991473532e-16,-1.0,581.04,571.76,-28.050000000000068,24.200000000000017,0.1999999999999993
2024-10-20 13:00:00,24.4,53,VALENCIA,651.56,1.2271876165897504,0.726,473.03,98.48,62.98,138.32,513.24,-0.2588190451025208,-0.9659258262890684,537.23,577.395,-43.809999999999945,24.333333333333357,0.0
2024-10-20 14:00:00,24.1,54,VALENCIA,632.11,1.2371652489261586,0.714,451.33,109.05,74.28,126.42,505.69,-0.4999999999999997,-0.8660254037844388,513.24,560.15,-23.99000000000001,24.30000000000001,-0.2999999999999971
2024-10-20 15:00:00,22.9,62,VALENCIA,624.28,1.2221787696662127,0.666,415.77,128.16,83.76,129.45,494.83,-0.7071067811865471,-0.7071067811865479,505.69,534.3,-7.550000000000011,23.800000000000026,-1.2000000000000028
2024-10-20 16:00:00,22.2,69,VALENCIA,679.35,1.206255965887768,0.638,433.43,143.66,85.99,158.85,520.5,-0.8660254037844385,-0.5000000000000004,494.83,512.7475,-10.860000000000014,23.06666666666668,-0.6999999999999993
2024-10-20 17:00:00,20.9,79,VALENCIA,776.48,1.17420054984823,0.586,455.02,164.88,100.74,180.63,595.85,-0.9659258262890684,-0.2588190451025206,520.5,508.565,25.670000000000016,22.000000000000018,-1.3000000000000007
2024-10-20 18:00:00,19.5,87,VALENCIA,831.92,1.1591345858927584,0.53,440.92,188.71,108.71,220.35,611.57,-1.0,-1.8369701987210292e-16,595.85,529.2175,75.35000000000002,20.866666666666685,-1.3999999999999986
2024-10-20 19:00:00,19.1,89,VALENCIA,856.15,1.176249078300161,0.514,440.06,188.98,116.37,230.51,625.64,-0.9659258262890684,0.2588190451025203,611.57,555.6875,15.720000000000027,19.833333333333357,-0.3999999999999986
2024-10-20 20:00:00,19.1,90,VALENCIA,823.4,1.1737035878423727,0.514,423.23,186.86,115.07,211.28,612.12,-0.8660254037844386,0.5000000000000001,625.64,588.3900000000001,14.069999999999936,19.233333333333352,0.0
2024-10-20 21:00:00,18.4,93,VALENCIA,772.01,1.174771807110946,0.486,375.2,187.65,109.52,218.05,553.96,-0.7071067811865477,0.7071067811865474,612.12,611.2950000000001,-13.519999999999982,18.866666666666685,-0.7000000000000028
2024-10-20 22:00:00,17.9,93,VALENCIA,645.34,1.1705677495494444,0.466,300.73,195.61,107.77,186.95,458.39,-0.5000000000000004,0.8660254037844384,553.96,600.8225,-58.15999999999997,18.466666666666686,-0.5
2024-10-20 23:00:00,17.5,91,VALENCIA,597.69,1.1636240428845186,0.45,268.96,185.86,101.19,172.66,425.03,-0.2588190451025215,0.965925826289068,458.39,562.5274999999999,-95.57000000000004,17.93333333333335,-0.3999999999999986
2024-10-21 00:00:00,17.1,89,VALENCIA,393.17,1.1567406192164835,0.434,170.64,179.31,92.81,111.79,281.38,0.0,1.0,425.03,512.375,-33.360000000000014,17.500000000000018,-0.3999999999999986
2024-10-21 01:00:00,16.8,90,VALENCIA,425.99,1.163496013917826,0.422,179.77,168.91,96.83,118.39,307.6,0.2588190451025207,0.9659258262890684,281.38,429.69000000000005,-143.64999999999998,17.133333333333354,-0.3000000000000007
2024-10-21 02:00:00,16.3,89,VALENCIA,415.15,1.1598993071394097,0.402,166.89,150.27,90.7,124.54,290.61,0.4999999999999999,0.8660254037844387,307.6,368.1,26.220000000000027,16.733333333333352,-0.5
2024-10-21 03:00:00,15.9,86,VALENCIA,386.9,1.1866949914232,0.386,149.34,157.17,80.88,105.01,281.89,0.7071067811865476,0.7071067811865476,290.61,326.155,-16.99000000000001,16.333333333333353,-0.4000000000000003
2024-10-21 04:00:00,15.4,86,VALENCIA,426.35,1.1640143048379858,0.366,156.04,146.28,79.6,122.75,303.6,0.8660254037844386,0.5000000000000001,281.89,290.37,-8.720000000000027,15.866666666666688,-0.5
2024-10-21 05:00:00,15.0,89,VALENCIA,474.86,1.169450824463962,0.35,166.2,148.75,77.66,117.25,357.61,0.9659258262890684,0.2588190451025207,303.6,295.925,21.71000000000004,15.433333333333351,-0.4000000000000003
2024-10-21 06:00:00,14.8,90,VALENCIA,493.31,1.1631719779783098,0.35,172.66,128.44,57.91,117.65,375.66,1.0,6.123233995736766e-17,357.61,308.4275,54.00999999999999,15.066666666666686,-0.1999999999999993
2024-10-21 07:00:00,15.8,85,VALENCIA,567.94,1.1803627088416908,0.382,216.95,144.22,56.18,132.45,435.49,0.9659258262890684,-0.2588190451025206,375.66,329.69,18.05000000000001,15.20000000000002,1.0
2024-10-21 08:00:00,18.7,80,VALENCIA,611.37,1.1693411481199547,0.498,304.46,116.89,61.96,135.55,475.82,0.8660254037844387,-0.4999999999999998,435.49,368.09,59.829999999999984,16.43333333333335,2.8999999999999986
2024-10-21 09:00:00,20.8,74,VALENCIA,734.43,1.178932064648345,0.582,427.44,110.43,55.27,146.89,587.54,0.7071067811865476,-0.7071067811865475,475.82,411.145,40.329999999999984,18.433333333333355,2.1000000000000014
2024-10-21 10:00:00,22.0,68,VALENCIA,762.87,1.2039590282126782,0.63,480.61,105.93,60.2,155.79,607.08,0.4999999999999999,-0.8660254037844387,587.54,468.6275,111.71999999999996,20.500000000000018,1.1999999999999993
2024-10-21 11:00:00,22.9,64,VALENCIA,734.0,1.1840931520835791,0.666,488.84,85.01,67.02,149.09,584.91,0.258819045102521,-0.9659258262890682,607.08,526.4825000000001,19.54000000000008,21.900000000000016,0.8999999999999986
2024-10-21 12:00:00,23.0,64,VALENCIA,691.8,1.2128121547559705,0.67,463.51,91.49,51.04,154.04,537.76,1.2246467991473532e-16,-1.0,584.91,563.8375,-22.17000000000008,22.633333333333358,0.1000000000000014
2024-10-21 13:00:00,22.9,65,VALENCIA,631.22,1.199093485464712,0.666,420.39,101.93,68.84,126.24,504.98,-0.2588190451025208,-0.9659258262890684,537.76,579.3225,-47.14999999999998,22.93333333333335,-0.1000000000000014
2024-10-21 14:00:00,22.7,67,VALENCIA,610.93,1.2008706441585029,0.658,401.99,106.2,79.41,125.34,485.59,-0.4999999999999997,-0.8660254037844388,504.98,558.6825,-32.77999999999997,22.866666666666685,-0.1999999999999993
2024-10-21 15:00:00,22.0,69,VALENCIA,631.7,1.1833940018581717,0.63,397.97,135.72,76.76,126.34,505.36,-0.7071067811865471,-0.7071067811865479,485.59,528.31,-19.390000000000043,22.53333333333335,-0.6999999999999993
2024-10-21 16:00:00,21.5,72,VALENCIA,707.5,1.1951643807751782,0.61,431.58,151.54,89.7,158.14,549.36,-0.8660254037844385,-0.5000000000000004,505.36,508.4225,19.77000000000004,22.066666666666688,-0.5
2024-10-21 17:00:00,20.4,80,VALENCIA,764.96,1.1743806418200982,0.566,432.97,159.44,93.49,177.4,587.56,-0.9659258262890684,-0.2588190451025206,549.36,511.3225,44.0,21.30000000000001,-1.1000000000000014
2024-10-21 18:00:00,19.5,85,VALENCIA,837.84,1.1823508568502157,0.53,444.06,174.0,97.22,211.6,626.24,-1.0,-1.8369701987210292e-16,587.56,531.9675,38.19999999999993,20.466666666666683,-0.8999999999999986
2024-10-21 19:00:00,19.4,87,VALENCIA,855.34,1.1735492804660843,0.526,449.91,162.05,110.0,218.76,636.58,-0.9659258262890684,0.2588190451025203,626.24,567.13,38.680000000000064,19.766666666666683,-0.1000000000000014
2024-10-21 20:00:00,18.6,90,VALENCIA,825.72,1.1607868988832373,0.494,407.91,197.75,115.63,222.14,603.58,-0.8660254037844386,0.5000000000000001,636.58,599.9350000000001,10.340000000000032,19.16666666666669,-0.7999999999999972
2024-10-21 21:00:00,18.7,89,VALENCIA,736.69,1.163517645802629,0.498,366.87,204.17,103.73,212.79,523.9,-0.7071067811865477,0.7071067811865474,603.58,613.49,-33.0,18.90000000000002,0.0999999999999978
2024-10-21 22:00:00,18.0,90,VALENCIA,688.4,1.1723496136991474,0.47,323.55,179.17,112.05,204.64,483.76,-0.5000000000000004,0.8660254037844384,523.9,597.575,-79.68000000000006,18.43333333333335,-0.6999999999999993
2024-10-21 23:00:00,17.5,89,VALENCIA,599.58,1.1731697956134066,0.45,269.81,212.34,104.68,179.87,419.71,-0.2588190451025215,0.965925826289068,483.76,561.955,-40.13999999999999,18.066666666666688,-0.5
2024-10-22 00:00:00,17.0,90,VALENCIA,409.06,1.1680744396752212,0.43,175.9,185.79,93.57,122.71,286.35,0.0,1.0,419.71,507.7375,-64.05000000000001,17.500000000000018,-0.5
2024-10-22 01:00:00,17.0,89,VALENCIA,399.11,1.1789338623584975,0.43,171.62,166.37,92.18,117.58,281.53,0.2588190451025207,0.9659258262890684,286.35,428.43,-133.35999999999996,17.166666666666686,0.0
2024-10-22 02:00:00,16.4,91,VALENCIA,417.89,1.1719480395197055,0.406,169.66,165.46,84.08,117.16,300.73,0.4999999999999999,0.8660254037844387,281.53,367.8375,-4.82000000000005,16.80000000000002,-0.6000000000000014
2024-10-22 03:00:00,16.0,92,VALENCIA,403.11,1.1624844901389828,0.39,157.21,165.67,75.37,114.43,288.68,0.7071067811865476,0.7071067811865476,300.73,322.08,19.200000000000045,16.466666666666686,-0.3999999999999986
2024-10-22 04:00:00,15.9,91,VALENCIA,413.68,1.1629758361430722,0.386,159.68,159.03,76.12,119.23,294.45,0.8660254037844386,0.5000000000000001,288.68,289.3225,-12.050000000000011,16.10000000000002,-0.0999999999999996
2024-10-22 05:00:00,15.7,91,VALENCIA,466.16,1.1708478335116406,0.378,176.21,153.18,67.89,128.26,337.9,0.9659258262890684,0.2588190451025207,294.45,291.3475,5.769999999999982,15.866666666666688,-0.200000000000001
2024-10-22 06:00:00,15.6,91,VALENCIA,506.39,1.1618144210949677,0.374,189.39,156.63,65.64,119.65,386.74,1.0,6.123233995736766e-17,337.9,305.44,43.44999999999999,15.733333333333354,-0.0999999999999996
2024-10-22 07:00:00,16.4,87,VALENCIA,578.7,1.1802659125410078,0.406,234.95,132.51,59.52,136.92,441.78,0.9659258262890684,-0.2588190451025206,386.74,326.9425,48.84000000000003,15.90000000000002,0.7999999999999989
2024-10-22 08:00:00,18.0,85,VALENCIA,646.35,1.174355212960476,0.47,303.78,109.28,64.81,142.92,503.43,0.8660254037844387,-0.4999999999999998,441.78,365.2175,55.03999999999997,16.666666666666686,1.6000000000000014
2024-10-22 09:00:00,20.4,73,VALENCIA,691.83,1.1892523783609592,0.566,391.58,118.55,58.08,147.63,544.2,0.7071067811865476,-0.7071067811865475,503.43,417.4625,61.650000000000034,18.266666666666683,2.3999999999999986
2024-10-22 10:00:00,21.9,64,VALENCIA,779.06,1.1994412740395095,0.626,487.69,112.03,55.03,167.06,612.0,0.4999999999999999,-0.8660254037844387,544.2,469.0375,40.77000000000004,20.10000000000002,1.5
2024-10-22 11:00:00,21.5,69,VALENCIA,720.74,1.1738562196510267,0.61,439.65,97.23,65.3,144.15,576.59,0.258819045102521,-0.9659258262890682,612.0,525.3525,67.79999999999995,21.266666666666683,-0.3999999999999986
2024-10-22 12:00:00,22.0,66,VALENCIA,688.38,1.2015068008508394,0.63,433.68,109.33,58.86,137.68,550.7,1.2246467991473532e-16,-1.0,576.59,559.0550000000001,-35.40999999999997,21.800000000000026,0.5
2024-10-22 13:00:00,22.5,63,VALENCIA,644.93,1.204133606404491,0.65,419.2,132.88,72.31,128.99,515.94,-0.2588190451025208,-0.9659258262890684,550.7,570.8725000000001,-25.889999999999983,22.000000000000018,0.5
2024-10-22 14:00:00,22.4,64,VALENCIA,588.48,1.187412534233801,0.646,380.16,122.55,73.97,131.28,457.2,-0.4999999999999997,-0.8660254037844388,515.94,563.8075,-34.75999999999999,22.30000000000001,-0.1000000000000014
2024-10-22 15:00:00,21.6,70,VALENCIA,636.56,1.1969175719365168,0.614,390.85,120.23,82.51,133.72,502.84,-0.7071067811865471,-0.7071067811865479,457.2,525.1075000000001,-58.74000000000007,22.16666666666669,-0.7999999999999972
2024-10-22 16:00:00,20.5,78,VALENCIA,697.55,1.1715034625351557,0.57,397.6,168.05,88.83,154.63,542.92,-0.8660254037844385,-0.5000000000000004,502.84,506.67,45.63999999999999,21.500000000000018,-1.1000000000000014
2024-10-22 17:00:00,19.6,83,VALENCIA,740.91,1.1851620526427125,0.534,395.65,152.78,99.58,177.62,563.29,-0.9659258262890684,-0.2588190451025206,542.92,504.725,40.079999999999984,20.566666666666688,-0.8999999999999986
2024-10-22 18:00:00,19.1,84,VALENCIA,844.69,1.16834801108963,0.514,434.17,168.93,103.52,209.2,635.49,-1.0,-1.8369701987210292e-16,563.29,516.5625,20.370000000000005,19.733333333333352,-0.5
2024-10-22 19:00:00,19.0,84,VALENCIA,853.48,1.1788651119637197,0.51,435.27,200.07,110.53,235.68,617.8,-0.9659258262890684,0.2588190451025203,635.49,561.135,72.20000000000005,19.233333333333352,-0.1000000000000014
2024-10-22 20:00:00,18.8,84,VALENCIA,796.28,1.1657906461966727,0.502,399.73,185.71,106.84,215.28,581.0,-0.8660254037844386,0.5000000000000001,617.8,589.875,-17.690000000000055,18.966666666666686,-0.1999999999999993
2024-10-22 21:00:00,18.2,85,VALENCIA,775.13,1.1760085312040285,0.478,370.51,204.92,117.47,214.69,560.44,-0.7071067811865477,0.7071067811865474,581.0,599.395,-36.79999999999996,18.66666666666669,-0.6000000000000014
2024-10-22 22:00:00,18.1,87,VALENCIA,664.12,1.169324700391401,0.474,314.79,187.06,106.93,190.78,473.34,-0.5000000000000004,0.8660254037844384,560.44,598.6825,-20.559999999999945,18.366666666666685,-0.0999999999999978
2024-10-22 23:00:00,17.6,90,VALENCIA,579.22,1.149850056354078,0.454,262.97,177.68,98.54,173.77,405.45,-0.2588190451025215,0.965925826289068,473.34,558.145,-87.10000000000008,17.966666666666686,-0.5
2024-10-23 00:00:00,17.4,89,VALENCIA,361.49,1.162517211694275,0.446,161.22,177.93,99.27,100.43,261.06,0.0,1.0,405.45,505.0575,-67.88999999999999,17.700000000000017,-0.2000000000000028
2024-10-23 01:00:00,17.4,93,VALENCIA,421.56,1.1724646379439403,0.446,188.02,157.12,94.65,120.92,300.64,0.2588190451025207,0.9659258262890684,261.06,425.0725,-144.39,17.466666666666686,0.0
2024-10-23 02:00:00,17.2,91,VALENCIA,402.15,1.1726979050001427,0.438,176.14,160.83,87.09,112.87,289.28,0.4999999999999999,0.8660254037844387,300.64,360.1225,39.579999999999984,17.33333333333335,-0.1999999999999993
2024-10-23 03:00:00,17.3,90,VALENCIA,384.93,1.1670303345309931,0.442,170.14,157.72,75.27,107.72,277.21,0.7071067811865476,0.7071067811865476,289.28,314.1075,-11.360000000000014,17.300000000000015,0.1000000000000014
2024-10-23 04:00:00,17.5,90,VALENCIA,405.6,1.164101296557596,0.45,182.52,149.81,69.78,114.13,291.47,0.8660254037844386,0.5000000000000001,277.21,282.0475,-12.069999999999991,17.333333333333353,0.1999999999999993
2024-10-23 05:00:00,17.2,89,VALENCIA,451.94,1.1902998276377774,0.438,197.95,127.3,71.98,113.77,338.17,0.9659258262890684,0.2588190451025207,291.47,289.65,14.260000000000048,17.333333333333353,-0.3000000000000007
2024-10-23 06:00:00,17.0,88,VALENCIA,502.97,1.165134763517291,0.43,216.28,138.65,61.69,126.39,376.58,1.0,6.123233995736766e-17,338.17,299.0325,46.69999999999999,17.233333333333352,-0.1999999999999993
2024-10-23 07:00:00,17.0,88,VALENCIA,564.77,1.174231780786554,0.43,242.85,147.87,54.85,129.13,435.64,0.9659258262890684,-0.2588190451025206,376.58,320.8575,38.40999999999997,17.066666666666688,0.0
2024-10-23 08:00:00,18.0,85,VALENCIA,633.98,1.194497998770882,0.47,297.97,105.61,61.98,143.13,490.85,0.8660254037844387,-0.4999999999999998,435.64,360.465,59.06,17.333333333333353,1.0
2024-10-23 09:00:00,17.8,90,VALENCIA,735.5,1.1922156047228238,0.462,339.8,99.67,51.55,152.58,582.92,0.7071067811865476,-0.7071067811865475,490.85,410.31,55.21000000000004,17.60000000000002,-0.1999999999999993
2024-10-23 10:00:00,18.3,87,VALENCIA,759.11,1.1726735387758829,0.482,365.89,89.14,55.4,172.33,586.78,0.4999999999999999,-0.8660254037844387,582.92,471.4975,92.06999999999994,18.033333333333356,0.5
2024-10-23 11:00:00,19.4,81,VALENCIA,724.99,1.1642259870911704,0.526,381.34,88.01,61.86,147.25,577.74,0.258819045102521,-0.9659258262890682,586.78,524.0475,3.8600000000000136,18.500000000000018,1.099999999999998
2024-10-23 12:00:00,20.1,79,VALENCIA,707.36,1.1677320388865944,0.554,391.88,88.86,61.03,141.47,565.89,1.2246467991473532e-16,-1.0,577.74,559.5725,-9.039999999999964,19.266666666666687,0.7000000000000028
2024-10-23 13:00:00,18.5,85,VALENCIA,634.4,1.1842288028705843,0.49,310.86,118.81,65.4,129.07,505.33,-0.2588190451025208,-0.9659258262890684,565.89,578.3325,-11.850000000000025,19.333333333333357,-1.6000000000000014
2024-10-23 14:00:00,18.6,87,VALENCIA,619.08,1.165679905709894,0.494,305.83,120.68,74.69,129.12,489.96,-0.4999999999999997,-0.8660254037844388,505.33,558.935,-60.56,19.066666666666688,0.1000000000000014
2024-10-23 15:00:00,18.5,88,VALENCIA,628.79,1.1884335062243048,0.49,308.11,127.56,79.86,144.76,484.03,-0.7071067811865471,-0.7071067811865479,489.96,534.73,-15.370000000000005,18.533333333333356,-0.1000000000000014
2024-10-23 16:00:00,18.9,85,VALENCIA,714.04,1.1805666201747906,0.506,361.3,163.39,95.55,153.73,560.31,-0.8660254037844385,-0.5000000000000004,484.03,511.3025,-5.930000000000007,18.66666666666669,0.3999999999999986
2024-10-23 17:00:00,18.1,89,VALENCIA,746.36,1.1617636579667143,0.474,353.77,156.98,100.68,159.22,587.14,-0.9659258262890684,-0.2588190451025206,560.31,509.9075,76.27999999999997,18.500000000000018,-0.7999999999999972
2024-10-23 18:00:00,16.9,94,VALENCIA,809.53,1.1414331046449666,0.426,344.86,190.78,104.47,208.94,600.59,-1.0,-1.8369701987210292e-16,587.14,530.36,26.83000000000004,17.966666666666686,-1.2000000000000028
2024-10-23 19:00:00,17.0,92,VALENCIA,855.77,1.1663492641251867,0.43,367.98,199.46,108.06,228.72,627.05,-0.9659258262890684,0.2588190451025203,600.59,558.0174999999999,13.450000000000044,17.333333333333353,0.1000000000000014
2024-10-23 20:00:00,16.6,94,VALENCIA,839.44,1.1788260937151986,0.414,347.53,179.57,111.51,228.67,610.77,-0.8660254037844386,0.5000000000000001,627.05,593.7725,26.459999999999923,16.833333333333353,-0.3999999999999986
2024-10-23 21:00:00,16.2,95,VALENCIA,760.26,1.1716473053714225,0.398,302.58,186.4,103.92,199.44,560.82,-0.7071067811865477,0.7071067811865474,610.77,606.3875,-16.279999999999973,16.60000000000002,-0.4000000000000021
2024-10-23 22:00:00,16.4,95,VALENCIA,680.02,1.1591600071424273,0.406,276.09,185.13,105.19,193.15,486.87,-0.5000000000000004,0.8660254037844384,560.82,599.8075,-49.94999999999993,16.40000000000002,0.1999999999999993
2024-10-23 23:00:00,15.9,95,VALENCIA,597.49,1.1756834172412944,0.386,230.63,176.46,104.04,173.92,423.57,-0.2588190451025215,0.965925826289068,486.87,571.3775,-73.95000000000005,16.166666666666686,-0.4999999999999982
2024-10-24 00:00:00,15.7,95,VALENCIA,395.31,1.165103458647154,0.378,149.43,170.75,108.96,118.59,276.72,0.0,1.0,423.57,520.5075,-63.30000000000001,16.000000000000018,-0.200000000000001
2024-10-24 01:00:00,16.2,94,VALENCIA,403.34,1.1652285712236223,0.398,160.53,175.6,89.04,121.0,282.34,0.2588190451025207,0.9659258262890684,276.72,436.995,-146.84999999999997,15.933333333333351,0.5
2024-10-24 02:00:00,15.8,94,VALENCIA,387.07,1.171996753535623,0.382,147.86,171.75,93.15,116.06,271.01,0.4999999999999999,0.8660254037844387,282.34,367.375,5.619999999999948,15.90000000000002,-0.3999999999999986
2024-10-24 03:00:00,15.4,94,VALENCIA,410.55,1.180128172848171,0.366,150.26,152.71,76.25,122.21,288.34,0.7071067811865476,0.7071067811865476,271.01,313.41,-11.329999999999984,15.800000000000018,-0.4000000000000003
2024-10-24 04:00:00,15.1,94,VALENCIA,417.42,1.1755162761016411,0.354,147.77,148.15,79.98,116.32,301.1,0.8660254037844386,0.5000000000000001,288.34,279.6025,17.329999999999984,15.433333333333351,-0.3000000000000007
2024-10-24 05:00:00,14.7,95,VALENCIA,437.65,1.1814791201986852,0.35,153.18,125.08,61.61,117.59,320.06,0.9659258262890684,0.2588190451025207,301.1,285.6975,12.760000000000048,15.066666666666686,-0.4000000000000003
2024-10-24 06:00:00,14.4,96,VALENCIA,502.77,1.154126154420727,0.35,175.97,139.84,65.33,123.29,379.48,1.0,6.123233995736766e-17,320.06,295.1275,18.95999999999998,14.733333333333354,-0.2999999999999989
2024-10-24 07:00:00,14.6,94,VALENCIA,547.93,1.1768982924278852,0.35,191.78,139.7,63.49,127.36,420.57,0.9659258262890684,-0.2588190451025206,379.48,322.245,59.420000000000016,14.566666666666686,0.1999999999999993
2024-10-24 08:00:00,16.0,92,VALENCIA,659.55,1.1579414555951997,0.39,257.22,113.52,57.14,152.77,506.78,0.8660254037844387,-0.4999999999999998,420.57,355.3025,41.089999999999975,15.00000000000002,1.4000000000000004
2024-10-24 09:00:00,18.5,85,VALENCIA,718.21,1.1834301465097368,0.49,351.92,117.82,49.06,157.47,560.74,0.7071067811865476,-0.7071067811865475,506.78,406.7225,86.20999999999998,16.36666666666669,2.5
2024-10-24 10:00:00,20.1,74,VALENCIA,741.06,1.1689017147764853,0.554,410.55,98.45,63.73,162.22,578.84,0.4999999999999999,-0.8660254037844387,560.74,466.8925,53.96000000000004,18.20000000000002,1.6000000000000014
2024-10-24 11:00:00,21.2,68,VALENCIA,738.21,1.187985686377218,0.598,441.45,86.36,64.25,161.87,576.34,0.258819045102521,-0.9659258262890682,578.84,516.7325,18.100000000000023,19.933333333333355,1.099999999999998
2024-10-24 12:00:00,21.9,66,VALENCIA,683.91,1.192321383958505,0.626,428.13,112.49,62.81,142.26,541.65,1.2246467991473532e-16,-1.0,576.34,555.675,-2.5,21.066666666666688,0.6999999999999993
2024-10-24 13:00:00,21.5,69,VALENCIA,639.18,1.2019230009566682,0.61,389.9,103.25,70.45,127.84,511.34,-0.2588190451025208,-0.9659258262890684,541.65,564.3925,-34.690000000000055,21.53333333333335,-0.3999999999999986
